#{"t_start": 1574322396.451693, "env_id": "LunarLanderContinuous-v2"}
r,l,t
269.927913,144,2320.222664
229.973852,506,2322.810809
281.116523,136,2323.371833
246.691658,159,2324.022838
271.110417,196,2324.825899
270.776143,231,2325.834405
276.428931,155,2326.47759
259.642047,299,2327.793105
229.277628,172,2328.504938
281.118013,204,2329.350723
231.289934,446,2331.446612
265.519051,168,2332.149086
267.715385,329,2333.636847
237.36815,178,2334.406759
46.270336,109,2334.860135
40.277271,153,2335.499267
248.774552,242,2336.545586
30.743216,126,2337.063822
222.149042,197,2337.907263
285.206929,156,2338.568123
260.2124,244,2339.639399
238.007329,160,2340.324032
264.524935,220,2341.275022
274.639834,157,2341.952706
268.294528,176,2342.717219
250.268353,201,2343.569977
263.328895,173,2344.285817
284.587776,363,2345.912309
288.345334,161,2346.590928
26.734003,1000,2354.030801
242.491383,174,2354.753592
294.992642,211,2355.665217
272.699307,182,2356.422805
271.771643,216,2357.339019
281.137585,169,2358.05013
258.928593,169,2358.744016
38.753087,97,2359.153337
232.691635,177,2359.970264
233.422102,182,2360.780212
54.57752,84,2361.135738
35.768065,158,2361.851205
30.524476,124,2362.401193
60.956832,172,2363.156227
217.961405,206,2364.067497
49.417886,82,2364.413398
279.387125,225,2365.39571
292.195108,201,2366.271309
30.524978,110,2366.742733
253.197566,221,2367.737415
238.150204,251,2368.861443
253.358522,181,2369.635081
226.781697,160,2370.320174
234.461997,195,2371.154292
248.811057,165,2371.846805
286.805427,186,2372.63509
65.629535,153,2373.285241
217.109603,204,2374.159074
-13.728089,86,2374.510773
280.145234,199,2375.348302
3.299782,93,2375.730976
220.78252,713,2379.59353
263.243441,190,2380.41531
32.201865,112,2380.880299
265.165702,174,2381.609832
246.603794,231,2382.623757
238.692535,179,2383.385564
216.273988,258,2384.53912
281.011707,208,2385.409639
17.778828,136,2385.979915
136.704421,1000,2391.342828
237.233089,231,2392.362529
244.113711,191,2393.19209
261.438035,159,2393.889466
249.62591,168,2394.602069
