#{"t_start": 1574128885.7967381, "env_id": "BipedalWalker-v2"}
r,l,t
-105.285801,73,319.910798
-105.592871,60,319.981084
-123.624188,109,320.133326
-120.786342,86,320.259665
-90.159982,445,320.822395
-108.290497,83,320.945423
25.124528,1325,322.627945
-93.662756,430,323.203218
-128.141729,127,323.374442
-114.684617,51,323.434038
78.250042,1302,325.10735
-50.855252,501,325.760551
-108.283684,73,325.87343
-104.328405,177,326.096285
-112.071024,65,326.200237
-114.102169,88,326.299648
-109.308932,47,326.385253
-108.544522,46,326.440315
-15.963565,453,327.041818
243.230015,1349,328.817702
-110.990564,92,328.952208
-110.715191,90,329.08476
-105.706695,110,329.237289
-109.144689,56,329.302368
-53.382606,585,330.075843
-51.814263,362,330.523932
-98.732386,121,330.687978
-93.713395,176,330.939912
-92.581431,176,331.163492
38.385857,1046,332.525407
-116.541187,83,332.649414
242.486022,1342,334.395376
236.62097,1357,336.182096
-107.224356,50,336.240947
234.853356,1371,338.040485
235.273929,1371,339.841291
-117.340416,81,339.933402
-107.016679,48,340.01955
-112.926221,63,340.091839
12.74716,672,341.006309
-111.009819,74,341.091134
-98.466732,124,341.258059
62.96991,1059,342.624054
-107.945592,49,342.7114
-112.260325,51,342.770778
-10.446209,616,343.579161
-113.292176,50,343.638367
9.596615,746,344.615345
-62.920305,354,345.088238
-111.712135,49,345.145815
0.656163,698,346.074816
-119.080248,67,346.150854
-116.485104,64,346.254179
-122.593167,131,346.428423
-112.835852,59,346.496636
-115.965479,55,346.590076
-115.759211,101,346.73158
-115.740155,78,346.822167
-116.13742,79,346.942753
-119.591717,78,347.032956
-112.106245,54,347.125696
-112.520113,53,347.187969
-118.966541,60,347.286021
-120.601941,63,347.358287
-66.781707,478,347.988847
-110.475067,47,348.044949
-120.86314,79,348.164289
-121.092612,155,348.363175
-119.701217,59,348.460453
64.60666,928,349.654462
-17.389336,525,350.335533
-119.618533,74,350.420615
-110.40188,50,350.509156
-103.38876,141,350.694005
-107.098113,114,350.848932
-115.823811,64,350.922108
-51.140552,335,351.375136
-96.919723,93,351.509604
-120.452711,64,351.582342
-122.336383,84,351.706323
-114.106876,53,351.768311
-119.932139,59,351.865363
-85.691284,270,352.21381
-92.472872,203,352.464152
-120.179849,62,352.564379
-119.064063,120,352.726813
-114.154343,51,352.78591
-74.757294,304,353.20273
-48.86387,404,353.729966
-113.483533,64,353.803572
-118.172909,72,353.916482
-113.858387,73,354.000417
-68.973874,307,354.422107
-115.394511,65,354.497451
-28.507723,580,355.273797
-78.828567,217,355.57034
-58.642926,489,356.182262
-115.850674,100,356.323721
241.711861,1309,358.029484
-122.98078,67,358.140876
-112.974197,66,358.21738
232.177435,1393,360.04119
-6.840976,798,361.108471
224.799704,1499,363.039892
-128.53727,104,363.187597
-115.976143,86,363.314147
-116.89321,84,363.409657
-102.561947,139,363.593993
-112.394539,104,363.739303
-115.387491,111,363.892569
-119.395107,88,364.021283
-118.781322,77,364.108671
-119.23129,76,364.224685
-113.52165,119,364.38643
-108.866754,66,364.461326
31.290233,806,365.536617
-29.6519,554,366.248012
-112.238695,45,366.302156
-111.220269,49,366.390501
-118.787456,113,366.548019
-123.834666,70,366.627913
-125.077023,113,366.782402
-78.358602,327,367.221114
-111.333499,51,367.28082
-120.85612,129,367.452849
-118.238755,76,367.569383
-111.524618,56,367.635021
-120.436639,116,367.79259
-112.066089,61,367.893157
-124.475907,93,367.998717
-106.325207,70,368.1085
-111.340832,58,368.176576
-118.69155,113,368.33277
-110.665293,54,368.425438
